timestamp,gpu_index,gpu_util,mem_used,power,temp,pid,used_mem_by_pid
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11101.75,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11101.75,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11101.81,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11101.88,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11102.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11102.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11102.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11102.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11102.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11102.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11104.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11106.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11108.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11112.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11112.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11112.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11114.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11114.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11114.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11166.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11166.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11166.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11502.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11500.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11448.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11448.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11442.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11442.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11442.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11442.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11442.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11442.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11442.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11442.0,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11441.5,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11437.19,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.144,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11437.19,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11437.19,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11437.19,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11436.94,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11436.94,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11436.94,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11436.69,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11436.69,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11436.69,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11436.69,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11436.44,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11436.44,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11436.44,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11436.19,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11436.19,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11436.19,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11435.94,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,103.732,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11091.94,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10949.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10964.25,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10966.25,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10966.25,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10966.31,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10966.38,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10966.44,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10966.5,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10966.56,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10966.62,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10966.69,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10966.75,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10966.75,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10966.75,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10966.75,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,94.165,30,,
2025-04-04 12:15:16,1,0,10966.75,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,89.66,30,,
2025-04-04 12:15:16,1,0,10966.81,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,89.66,30,,
2025-04-04 12:15:16,1,0,10966.94,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.465,30,,
2025-04-04 12:15:16,0,0,11083.94,89.66,30,,
2025-04-04 12:15:16,1,0,10967.0,104.268,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.709,30,,
2025-04-04 12:15:16,0,0,11083.94,89.66,30,,
2025-04-04 12:15:16,1,0,10967.0,104.56,30,,
2025-04-04 12:15:16,2,0,11559.94,104.024,31,,
2025-04-04 12:15:16,3,0,11901.94,100.709,30,,
